code_zone_geo;Zone géographique;Année;code_indicateur;Indicateur;code_type_pers;Type de personnel;code_intensite;Intensité technologique;Secret;Non disponible;État des données;Valeur
26;Bourgogne;2002;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;1055.05
26;Bourgogne;2003;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;9.64
26;Bourgogne;2003;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;oui;définitif;
26;Bourgogne;2003;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;oui;définitif;
26;Bourgogne;2005;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;220.69
26;Bourgogne;2005;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;80.43
26;Bourgogne;2005;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;2.24
26;Bourgogne;2006;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;24.15
26;Bourgogne;2006;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;2.2
26;Bourgogne;2006;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;195.36
26;Bourgogne;2006;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;1681.59
26;Bourgogne;2007;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;248.17
26;Bourgogne;2007;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;1.83
26;Bourgogne;2007;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;295.73
26;Bourgogne;2008;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;1288.44
26;Bourgogne;2009;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;275.92
26;Bourgogne;2009;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;19.15
26;Bourgogne;2009;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;110.18
26;Bourgogne;2009;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;238.93
26;Bourgogne;2010;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;2.66
26;Bourgogne;2010;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;466.65
26;Bourgogne;2010;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;770.7
26;Bourgogne;2010;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;493.33
26;Bourgogne;2011;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;1442.54
26;Bourgogne;2011;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;713.63
26;Bourgogne;2012;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;357.46
26;Bourgogne;2012;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;758.44
26;Bourgogne;2013;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;semi-définitif;285.48
26;Bourgogne;2013;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;semi-définitif;670.11
26;Bourgogne;2013;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;semi-définitif;1444.49
26;Bourgogne;2013;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;semi-définitif;681.56
26;Bourgogne;2013;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;semi-définitif;240.64
31;Nord-Pas-de-Calais;2001;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;248.97
31;Nord-Pas-de-Calais;2002;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;2836.53
31;Nord-Pas-de-Calais;2003;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;25.87
31;Nord-Pas-de-Calais;2004;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;67.45
31;Nord-Pas-de-Calais;2004;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;46.5
31;Nord-Pas-de-Calais;2004;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;1416.81
31;Nord-Pas-de-Calais;2005;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;244.72
31;Nord-Pas-de-Calais;2005;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;48.27
31;Nord-Pas-de-Calais;2005;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;25.82
31;Nord-Pas-de-Calais;2006;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;552.8
31;Nord-Pas-de-Calais;2006;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;929.18
31;Nord-Pas-de-Calais;2007;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;290.93
31;Nord-Pas-de-Calais;2007;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;55.48
31;Nord-Pas-de-Calais;2007;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;22.4
31;Nord-Pas-de-Calais;2007;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;1281.94
31;Nord-Pas-de-Calais;2007;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;708.14
31;Nord-Pas-de-Calais;2007;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;712.24
31;Nord-Pas-de-Calais;2007;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;327.31
31;Nord-Pas-de-Calais;2008;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;66.74
31;Nord-Pas-de-Calais;2008;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;141.56
31;Nord-Pas-de-Calais;2008;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;40.87
31;Nord-Pas-de-Calais;2008;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;4328.68
31;Nord-Pas-de-Calais;2008;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;587.04
31;Nord-Pas-de-Calais;2008;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;901.1
31;Nord-Pas-de-Calais;2009;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;95.35
31;Nord-Pas-de-Calais;2009;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;25.63
31;Nord-Pas-de-Calais;2009;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;2331.0
31;Nord-Pas-de-Calais;2009;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;847.19
31;Nord-Pas-de-Calais;2010;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;458.49
31;Nord-Pas-de-Calais;2010;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;32.45
31;Nord-Pas-de-Calais;2010;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;515.83
31;Nord-Pas-de-Calais;2011;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;86.57
31;Nord-Pas-de-Calais;2011;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;70.93
31;Nord-Pas-de-Calais;2011;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;4904.03
31;Nord-Pas-de-Calais;2011;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;2296.69
31;Nord-Pas-de-Calais;2011;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;709.23
31;Nord-Pas-de-Calais;2012;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;93.14
31;Nord-Pas-de-Calais;2012;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;52.61
31;Nord-Pas-de-Calais;2012;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;41.79
07;Régions d'outre-mer;2001;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;68.89
07;Régions d'outre-mer;2002;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;153.64
07;Régions d'outre-mer;2003;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;1.64
07;Régions d'outre-mer;2005;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;61.91
07;Régions d'outre-mer;2006;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;oui;non;définitif;
07;Régions d'outre-mer;2006;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;20.62
07;Régions d'outre-mer;2007;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;2.92
07;Régions d'outre-mer;2007;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;38.43
07;Régions d'outre-mer;2007;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;14.14
07;Régions d'outre-mer;2007;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;8.22
07;Régions d'outre-mer;2008;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;113.91
07;Régions d'outre-mer;2009;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;3.12
07;Régions d'outre-mer;2009;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;22.1
07;Régions d'outre-mer;2009;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;69.69
07;Régions d'outre-mer;2009;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;94.05
100;France;2001;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;88479.06
100;France;2004;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;6773.78
100;France;2008;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;34125.93
100;France;2009;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;920.25
100;France;2009;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;16015.92
100;France;2010;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;138075.0
11;Île-de-France;2004;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;34652.6
11;Île-de-France;2005;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;4247.92
11;Île-de-France;2005;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;80221.21
11;Île-de-France;2006;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;238.21
11;Île-de-France;2006;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;4130.23
11;Île-de-France;2006;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;603.21
11;Île-de-France;2006;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;4493.57
11;Île-de-France;2006;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;47967.4
11;Île-de-France;2010;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;54651.0
11;Île-de-France;2010;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;2083.19
11;Île-de-France;2013;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;semi-définitif;3800.23
11;Île-de-France;2013;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;semi-définitif;4169.79
11;Île-de-France;2013;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;semi-définitif;99924.83
11;Île-de-France;2013;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;semi-définitif;38823.89
11;Île-de-France;2013;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;semi-définitif;1988.77
11;Île-de-France;2013;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;semi-définitif;19160.46
21;Champagne-Ardenne;2003;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;76.49
21;Champagne-Ardenne;2003;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;oui;définitif;
21;Champagne-Ardenne;2010;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;185.52
21;Champagne-Ardenne;2012;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;139.84
21;Champagne-Ardenne;2013;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;semi-définitif;192.63
21;Champagne-Ardenne;2013;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;semi-définitif;348.94
21;Champagne-Ardenne;2013;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;semi-définitif;1112.7
22;Picardie;2001;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;3867.03
22;Picardie;2001;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;1622.59
22;Picardie;2002;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;523.35
22;Picardie;2002;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;1660.26
22;Picardie;2003;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;53.99
22;Picardie;2003;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;154.29
22;Picardie;2004;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;137.15
22;Picardie;2004;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;973.36
22;Picardie;2008;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;569.0
22;Picardie;2008;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;1402.83
22;Picardie;2008;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;233.9
22;Picardie;2008;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;2123.58
22;Picardie;2009;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;1297.78
22;Picardie;2009;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;147.55
22;Picardie;2011;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;1229.31
22;Picardie;2011;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;171.83
22;Picardie;2012;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;4094.33
22;Picardie;2012;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;1995.84
22;Picardie;2013;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;semi-définitif;544.32
22;Picardie;2013;dird;Dépense intérieure de R&D;;;6;Services;non;non;semi-définitif;14.14
22;Picardie;2013;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;semi-définitif;4443.98
